peerId	peerName	message	timestamp	topic
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":129.125,"y":2.6015625}}	2022-05-05T19:24:54.430Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":135.71484375,"y":3.02734375}}	2022-05-05T19:24:54.438Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":141.63671875,"y":3.453125}}	2022-05-05T19:24:54.447Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":148.20703125,"y":3.453125}}	2022-05-05T19:24:54.455Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":153.19140625,"y":3.453125}}	2022-05-05T19:24:54.462Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":159.63671875,"y":3.453125}}	2022-05-05T19:24:54.471Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":166.08203125,"y":3.453125}}	2022-05-05T19:24:54.480Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":170.41796875,"y":3.453125}}	2022-05-05T19:24:54.487Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":175.76953125,"y":3.453125}}	2022-05-05T19:24:54.495Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":181.12109375,"y":3.453125}}	2022-05-05T19:24:54.503Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":186.47265625,"y":3.453125}}	2022-05-05T19:24:54.513Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":191.23046875,"y":3.453125}}	2022-05-05T19:24:54.519Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":196.54296875,"y":3.453125}}	2022-05-05T19:24:54.528Z	
sn2otmdi	JSSDK	{"type":"moving-webcam","movingWebcam":{"x":206.61328125,"y":3.453125}}	2022-05-05T19:24:54.556Z	
